,DATE,Vms,Ta,RH,VPDhpa,SVWC30cm,Rn,PPFD,Rainfall,Month,Day,year,time,DOY,Cof,G,NEE,LE
4873,2019/4/12 12:00,0.9,18.4,72,6,23.25,369.7,642.9,0,4,12,2019,12,102,354.7996074,6.133333333,-0.819893674,152.723993
4874,2019/4/12 12:30,1,18.6,68,6.8,23.25,350.8,617.5,0,4,12,2019,12.5,102,355.4442048,16.17948143,-0.72555194,177.6535549
4875,2019/4/12 13:00,0.9,18.4,71,6.2,23.15,271.8,492.6,0,4,12,2019,13,102,354.9690668,8.466666667,-0.405104779,131.4293343
4876,2019/4/12 13:30,0.9,18.5,72,6.1,23.15,245,449.2,0,4,12,2019,13.5,102,354.168296,9.066666667,-0.46475449,85.20511365
4877,2019/4/12 14:00,0.7,18.6,71,6.2,23.15,247.6,452.8,0,4,12,2019,14,102,353.0401106,18.29419832,-0.541859991,119.4523846
4878,2019/4/12 14:30,0.8,18.7,71,6.3,23.15,227.7,419.6,0,4,12,2019,14.5,102,353.0237196,9.966666667,-0.451830886,97.07800364
4879,2019/4/12 15:00,0.8,18.5,72,6.1,23.15,189.4,355.2,0,4,12,2019,15,102,352.6013691,10.23333333,-0.372969512,88.56193325
4880,2019/4/12 15:30,0.6,18.8,71,6.3,23.15,218.3,397.4,0,4,12,2019,15.5,102,351.909431,19.25155677,-0.484077548,105.4652486
4881,2019/4/12 16:00,0.6,19.1,71,6.5,23.15,205.8,375.6,0,4,12,2019,16,102,350.5966677,10.63333333,-0.617362741,122.3685639
4882,2019/4/12 16:30,0.6,19.3,70,6.8,23.15,202.5,364.9,0,4,12,2019,16.5,102,349.5771624,19.90891521,-0.454938719,119.5478714
4883,2019/4/12 17:00,0.4,19.2,70,6.7,23.15,88.5,187.8,0,4,12,2019,17,102,348.5151523,11.1,-0.283728355,40.82541153
4884,2019/4/12 17:30,0.5,19,72,6.2,23.15,53.4,129.9,0,4,12,2019,17.5,102,347.9658981,11.23333333,-0.026109801,19.61940664
4885,2019/4/12 18:00,0.4,18.4,80,4.3,23.05,20,73.7,0,4,12,2019,18,102,348.4571217,19.69960699,-0.132614322,29.16300775
4886,2019/4/12 18:30,0.3,17.8,83,3.5,23.05,10.4,55.6,0,4,12,2019,18.5,102,348.54656,10.26666667,-0.095613143,16.33300059
4887,2019/4/12 19:00,0.3,17.3,84,3.2,23.05,-6.4,26.5,0,4,12,2019,19,102,349.2685824,9.833333333,-0.019655379,3.502993427
4888,2019/4/12 19:30,0.3,16.9,86,2.6,23.05,-11.8,15.3,0,4,12,2019,19.5,102,352.5968386,18.19029877,0.016975733,-9.327013734
4889,2019/4/12 20:00,0.6,16.6,90,2,23.05,-11.6,14.7,0,4,12,2019,20,102,353.7919627,8.866666667,0.019084039,7.505244454
4890,2019/4/12 20:30,0.4,16.3,92,1.6,23.05,-11.5,14.7,0,4,12,2019,20.5,102,356.3991129,8.233333333,-0.043041298,-10.7720962
4891,2019/4/12 21:00,0.4,16.2,93,1.2,23.05,-11.4,14.7,0,4,12,2019,21,102,360.857387,7.666666667,0.017081484,8.142337849
4892,2019/4/12 21:30,0.4,16.1,94,1.1,23.05,-11.3,0,0,4,12,2019,21.5,102,365.7696739,7.566666667,0.077204266,16.15484707
4893,2019/4/12 22:00,0.4,16.1,95,1,23.05,-11.2,0,0,4,12,2019,22,102,368.8139876,7.2,0.137327047,24.16735628
4894,2019/4/12 22:30,0.6,16,95,0.9,23.05,-11.2,0,0,4,12,2019,22.5,102,369.0394924,15.68099055,0.197449829,32.1798655
4895,2019/4/12 23:00,0.7,15.9,96,0.7,23.05,-11.1,0,0,4,12,2019,23,102,368.5785566,6.9,0.257572611,6.471944528
4896,2019/4/12 23:30,0.6,15.8,97,0.5,23.05,-11.1,0,0,4,12,2019,23.5,102,367.8604539,6.7,0.183330216,15.16957799
4897,2019/4/13 0:00,0.7,15.6,98,0.3,23.05,-10.9,0,0,4,13,2019,0,103,367.2609066,6.333333333,0.181079248,23.86721145
4898,2019/4/13 0:30,0.6,15.5,99,0.1,23.05,-10.8,0,0,4,13,2019,0.5,103,370.5212569,6.033333333,0.179958693,19.103387
4899,2019/4/13 1:00,0.5,15.4,100,0.1,23.05,-10.7,0,0,4,13,2019,1,103,368.3916881,6.166666667,0.178841434,14.33956255
4900,2019/4/13 1:30,0.4,15.3,100,0,23,-10.7,0,0,4,13,2019,1.5,103,369.0418339,6,0.177727477,4.788282257
4901,2019/4/13 2:00,0.6,15.2,100,0,23,-10.6,0,0.1,4,13,2019,2,103,369.8732999,5.7,0.17661683,4.705576451
4902,2019/4/13 2:30,0.7,15.2,100,0,23,-10.6,0,0,4,13,2019,2.5,103,383.9912698,5.533333333,0.17661683,4.607636568
4903,2019/4/13 3:00,0.4,15.2,100,0,23,-10.5,0,0,4,13,2019,3,103,378.3501903,5.2,0.17661683,4.49487434
4904,2019/4/13 3:30,0.7,15.1,100,0,22.95,-10.5,0,0.1,4,13,2019,3.5,103,391.8895344,5.2,0.175509499,4.367686796
4905,2019/4/13 4:00,0.8,15.1,100,0,22.95,-10.5,0,1.7,4,13,2019,4,103,348.5041716,5.1,0.175509499,4.226456907
4906,2019/4/13 4:30,1,14.9,100,0,22.95,-10.4,0,1.1,4,13,2019,4.5,103,348.1053387,4.766666667,0.173304816,4.157547423
4907,2019/4/13 5:00,0.6,14.9,100,0,22.95,-10.3,0,0.5,4,13,2019,5,103,348.2688569,4.766666667,0.173304816,4.141178193
4908,2019/4/13 5:30,0.3,14.8,100,0,22.95,-10.3,14.7,0.2,4,13,2019,5.5,103,348.3318397,4.333333333,0.019084039,2.200364003
4909,2019/4/13 6:00,0.4,14.8,100,0,22.95,-10.3,14.7,0.1,4,13,2019,6,103,349.479165,4.033333333,0.019084039,2.273757681
4910,2019/4/13 6:30,0.3,14.8,100,0,22.95,-9.9,15.7,0,4,13,2019,6.5,103,352.2506332,4.7,0.015578998,2.484187449
4911,2019/4/13 7:00,0.4,14.7,100,0,23,-4.2,25.7,0,4,13,2019,7,103,394.1075235,4.333333333,-0.017199237,3.142590392
4912,2019/4/13 7:30,0.4,14.8,100,0,23.05,0.6,35.5,0,4,13,2019,7.5,103,382.0651133,4.2,-0.045778279,8.774196703
4913,2019/4/13 8:00,0.5,14.7,100,0,23.05,0.8,37.3,0,4,13,2019,8,103,380.2667259,4.2,-0.050691606,11.93175733
4914,2019/4/13 8:30,0.4,14.8,100,0,23.1,6.8,49.5,0,4,13,2019,8.5,103,378.5564533,4.2,-0.081583457,16.76986346
4915,2019/4/13 9:00,0.4,14.8,100,0,23.15,13.7,63.7,0,4,13,2019,9,103,386.3534699,4.5,-0.112968972,22.35394207
4916,2019/4/13 9:30,0.5,14.9,100,0,23.15,29.1,94.2,0.1,4,13,2019,9.5,103,399.4738232,4.6,-0.16773027,26.93747529
4917,2019/4/13 10:00,0.6,15.1,100,0,23.25,54.6,143,0.1,4,13,2019,10,103,391.7671103,4.633333333,-0.231137647,38.64679642
4918,2019/4/13 10:30,0.6,15.4,100,0,23.25,122.1,265.7,0.1,4,13,2019,10.5,103,384.0603974,4.933333333,-0.323826826,74.41637501
4919,2019/4/13 11:00,0.8,15.6,97,0.5,23.25,118.3,259.1,0,4,13,2019,11,103,376.3536845,5.066666667,-0.320277131,79.83855172
4920,2019/4/13 11:30,0.7,16.3,94,1.1,23.25,194.2,392,0,4,13,2019,11.5,103,364.0799665,5.066666667,-0.374911961,168.0851147
4921,2019/4/13 12:00,0.9,16.5,93,1.3,23.25,203.4,409.8,0,4,13,2019,12,103,363.4358782,5.9,-0.295829894,160.9151921
4922,2019/4/13 12:30,0.7,16.8,91,1.7,23.3,171.1,356.6,0,4,13,2019,12.5,103,362.2187127,6.466666667,-0.484620524,138.8624341
4923,2019/4/13 13:00,0.7,17.4,87,2.7,23.35,239.3,469,0,4,13,2019,13,103,358.9346411,7,-0.47015023,116.809676
4924,2019/4/13 13:30,0.7,17.4,86,2.7,23.35,173.8,352.7,0,4,13,2019,13.5,103,358.0893802,7.8,-0.415449501,118.5788708
4925,2019/4/13 14:00,0.7,17.9,86,2.9,23.35,266,488.5,0,4,13,2019,14,103,356.5985548,8.133333333,-0.512046017,120.3480656
4926,2019/4/13 14:30,0.8,18.4,82,3.8,23.35,274.1,497.3,0,4,13,2019,14.5,103,354.4374254,8.766666667,-0.434309331,119.1447675
4927,2019/4/13 15:00,0.7,18.6,82,3.8,23.35,219.5,407.5,0,4,13,2019,15,103,352.5881849,18.68036277,-0.511902238,117.9414693
4928,2019/4/13 15:30,0.7,18.7,82,3.9,23.35,177.4,339.4,0,4,13,2019,15.5,103,351.6593905,10.2,-0.354545356,82.21717703
4929,2019/4/13 16:00,0.5,18.5,83,3.7,23.35,106.5,224.7,0,4,13,2019,16,103,351.1645019,10.5,-0.141158116,58.05676675
4930,2019/4/13 16:30,0.5,18.2,85,3.1,23.35,61.8,149.2,0,4,13,2019,16.5,103,351.2969541,10.66666667,-0.138470955,50.58551395
4931,2019/4/13 17:00,0.6,17.9,87,2.8,23.35,33.8,100.8,0,4,13,2019,17,103,352.1001683,10.2,-0.05614879,44.05017732
4932,2019/4/13 17:30,0.3,17.8,88,2.5,23.35,19.4,74.5,0,4,13,2019,17.5,103,351.9499506,18.88577143,-0.047103065,12.55509455
4933,2019/4/13 18:00,0.3,17.6,90,2,23.35,11.1,58.2,0,4,13,2019,18,103,352.5390626,9.966666667,-0.001794196,21.74298272
4934,2019/4/13 18:30,0.3,17.2,94,1.3,23.35,0.1,38.1,0,4,13,2019,18.5,103,352.9302089,9.566666667,-0.036745264,8.599579547
4935,2019/4/13 19:00,0.3,17,96,0.8,23.35,-9.2,21.4,0,4,13,2019,19,103,353.7200863,9.233333333,-0.071696331,3.976551139
4936,2019/4/13 19:30,0.2,16.6,97,0.5,23.35,-11.7,14.8,0,4,13,2019,19.5,103,359.4909709,8.766666667,-0.113755628,5.216258527
4937,2019/4/13 20:00,0.4,16.4,99,0.2,23.35,-11.5,14.7,0,4,13,2019,20,103,354.7007009,17.22451343,0.019084039,2.155756153
4938,2019/4/13 20:30,0.6,16.3,100,0,23.35,-11.4,14.7,0,4,13,2019,20.5,103,356.6521058,8.266666667,-0.098915931,1.138331462
4939,2019/4/13 21:00,0.3,16.2,100,0,23.35,-11.4,14.7,0,4,13,2019,21,103,363.3722482,7.6,-0.042016938,-2.561524295
4940,2019/4/13 21:30,0.4,16.2,100,0,23.35,-11.3,0,0,4,13,2019,21.5,103,366.9148612,7.433333333,0.014882056,-0.415755955
4941,2019/4/13 22:00,0.5,16.2,100,0,23.35,-11.3,0,0,4,13,2019,22,103,371.1967021,7.5,0.07178105,1.730012385
4942,2019/4/13 22:30,0.5,16.2,100,0,23.35,-11.3,0,0,4,13,2019,22.5,103,373.3244384,7.333333333,0.153594559,7.317949299
4943,2019/4/13 23:00,0.4,16.2,100,0,23.3,-11.3,0,0,4,13,2019,23,103,373.5108488,7.233333333,0.186731207,4.487940922
4944,2019/4/13 23:30,0.7,16.1,100,0,23.3,-11.3,0,1.1,4,13,2019,23.5,103,363.7584887,7.233333333,0.185594281,4.512037214
4945,2019/4/14 0:00,0.5,16.1,100,0,23.3,-11.2,0,0.2,4,14,2019,0,104,364.7278249,6.933333333,0.185594281,4.286483779
4946,2019/4/14 0:30,0.8,16,100,0,23.35,-11.2,0,0.2,4,14,2019,0.5,104,367.4677741,6.8,0.185594281,4.490199246
4947,2019/4/14 1:00,0.6,16,100,0,23.35,-11.2,0,0.1,4,14,2019,1,104,363.1828185,6.566666667,0.184460615,4.595571413
4948,2019/4/14 1:30,0.3,16,100,0,23.35,-11.2,0,0.1,4,14,2019,1.5,104,361.780302,6.566666667,0.184460615,4.638140232
4949,2019/4/14 2:00,0.4,15.9,100,0,23.4,-11.1,0,0,4,14,2019,2,104,419.1609452,6.233333333,0.183330216,4.712543367
4950,2019/4/14 2:30,0.6,15.8,100,0,23.45,-11.1,0,0,4,14,2019,2.5,104,402.110294,6.233333333,0.183330216,4.81798496
4951,2019/4/14 3:00,0.4,15.8,100,0,23.45,-11,0,0,4,14,2019,3,104,368.595864,6.233333333,0.182203091,4.874478964
4952,2019/4/14 3:30,0.3,15.7,100,0,23.5,-11,0,0,4,14,2019,3.5,104,363.7199735,6.033333333,0.181079248,1.169822606
4953,2019/4/14 4:00,0.5,15.6,100,0,23.55,-10.9,0,0,4,14,2019,4,104,365.1578078,5.9,0.181079248,-1.283129921
4954,2019/4/14 4:30,0.5,15.6,100,0,23.55,-10.9,0,0,4,14,2019,4.5,104,368.967056,5.9,0.181079248,-3.375586226
4955,2019/4/14 5:00,0.4,15.6,100,0,23.55,-10.9,0,0.1,4,14,2019,5,104,370.79059,5.866666667,0.179958693,-5.468042531
4956,2019/4/14 5:30,0.5,15.5,100,0,23.55,-10.8,14.7,0,4,14,2019,5.5,104,369.3727099,6.033333333,-0.023250448,-7.560498836
4957,2019/4/14 6:00,0.5,15.5,100,0,23.55,-10.8,14.7,0,4,14,2019,6,104,370.0785957,5.6,-0.023250448,-22.8255026
4958,2019/4/14 6:30,0.6,15.5,100,0,23.55,-10.8,14.7,0,4,14,2019,6.5,104,381.6841478,5.566666667,-0.023250448,2.331040606
4959,2019/4/14 7:00,0.7,15.4,100,0,23.55,-10.5,15.5,0.5,4,14,2019,7,104,357.5647563,5.466666667,-0.023985252,2.221517864
4960,2019/4/14 7:30,0.8,15.1,100,0,23.55,-7.8,21.3,3.3,4,14,2019,7.5,104,354.8323968,5.4,-0.029296849,3.008466948
4961,2019/4/14 8:00,0.7,15,100,0,24.5,-0.8,35.7,4.4,4,14,2019,8,104,355.2649354,5.2,-0.042365862,10.53295461
4962,2019/4/14 8:30,0.4,15,100,0,25.5,2,40.1,1,4,14,2019,8.5,104,357.5010827,4.9,-0.046325869,16.56625791
4963,2019/4/14 9:00,0.7,14.9,100,0,25.45,18,71.4,0.1,4,14,2019,9,104,359.9172265,4.466666667,-0.074055919,21.9522168
4964,2019/4/14 9:30,0.8,14.9,99,0.1,25.15,14.2,66.7,0.8,4,14,2019,9.5,104,362.4875585,4.566666667,-0.069940542,22.69401432
4965,2019/4/14 10:00,0.8,15,99,0.2,24.9,45.2,125.3,0.1,4,14,2019,10,104,364.9946823,4.733333333,-0.12006926,34.96714188
4966,2019/4/14 10:30,0.8,15.1,98,0.4,24.7,55.6,146.2,0.1,4,14,2019,10.5,104,378.681219,4.533333333,-0.137345767,35.68311303
4967,2019/4/14 11:00,0.8,15.4,96,0.6,24.6,46.7,133.1,0,4,14,2019,11,104,368.5447055,4.5,-0.126552935,38.67628131
4968,2019/4/14 11:30,0.6,15.6,95,1,24.5,59.8,158.7,0,4,14,2019,11.5,104,368.3287707,4.533333333,-0.269726486,39.81544116
4969,2019/4/14 12:00,0.8,15.7,94,1.2,24.5,63.5,167.4,0,4,14,2019,12,104,368.4306296,4.766666667,-0.15456048,41.72407743
4970,2019/4/14 12:30,0.9,15.5,95,0.9,24.4,86.7,210.5,0,4,14,2019,12.5,104,382.0953503,4.933333333,-0.188630219,47.52221112
4971,2019/4/14 13:00,0.7,15.6,94,1,24.3,73.8,187.6,0,4,14,2019,13,104,370.224792,4.933333333,-0.170680444,50.29895963
4972,2019/4/14 13:30,0.6,15.7,96,0.8,24.3,98.8,233.3,0.1,4,14,2019,13.5,104,373.9403768,4.933333333,-0.206167914,68.55056284
4973,2019/4/14 14:00,0.6,15.9,96,0.7,24.2,112.8,256.4,0,4,14,2019,14,104,377.6559615,4.966666667,-0.223606259,80.56170161
4974,2019/4/14 14:30,0.8,16.2,93,1.2,24.2,102.2,234.7,0,4,14,2019,14.5,104,381.3715463,5.133333333,-0.207234149,90.73745339
4975,2019/4/14 15:00,0.7,16.1,93,1.4,24.15,75,182.3,0,4,14,2019,15,104,359.7389752,5.533333333,-0.166477245,52.22713984
4976,2019/4/14 15:30,0.7,16.4,92,1.5,24.1,109.3,237.4,0,4,14,2019,15.5,104,357.5362573,5.733333333,-0.387520944,110.0776438
4977,2019/4/14 16:00,0.8,16.7,89,2.1,24.1,104.2,226.2,0,4,14,2019,16,104,356.7359447,5.866666667,-0.278080643,89.21081817
4978,2019/4/14 16:30,0.9,16.7,88,2.2,24.05,84.4,188.3,0,4,14,2019,16.5,104,356.0129551,6.133333333,-0.27861923,47.52221112
4979,2019/4/14 17:00,0.9,16.4,90,1.9,24,27.5,89.3,0,4,14,2019,17,104,357.1292799,6.5,-0.033883909,27.43199716
4980,2019/4/14 17:30,1,16.2,90,1.8,24,25.5,84.5,0,4,14,2019,17.5,104,357.7758116,6.3,-0.085437616,28.29529639
4981,2019/4/14 18:00,1.3,15.7,89,2,23.95,9.2,54,0,4,14,2019,18,104,362.3494342,5.8,-0.058734961,19.74049478
4982,2019/4/14 18:30,1.3,15.1,90,1.7,23.9,-2.2,32.3,0,4,14,2019,18.5,104,365.7319032,5.366666667,-0.039295232,4.304403335
4983,2019/4/14 19:00,1,14.9,90,1.7,23.9,-6.6,22,0,4,14,2019,19,104,364.777555,4.733333333,-0.02993604,3.132140973
4984,2019/4/14 19:30,0.8,14.8,91,1.5,23.9,-10.2,15,0,4,14,2019,19.5,104,365.7748152,4.266666667,-0.023526062,2.844934237
4985,2019/4/14 20:00,0.4,14.6,94,1,23.85,-10.1,14.7,0,4,14,2019,20,104,366.7078346,3.766666667,-0.023250448,3.201122736
4986,2019/4/14 20:30,0.6,14.4,93,1.1,23.85,-9.9,14.7,0,4,14,2019,20.5,104,367.5313596,3.433333333,-0.023250448,3.5022257
4987,2019/4/14 21:00,0.5,14.4,92,1.3,23.8,-9.9,14.7,0,4,14,2019,21,104,367.4453827,2.866666667,-0.023250448,3.996679366
4988,2019/4/14 21:30,0.4,14.1,94,0.9,23.8,-9.7,0,0,4,14,2019,21.5,104,367.4784703,-6.398979212,0.002511425,24.5744619
4989,2019/4/14 22:00,0.5,13.9,97,0.5,23.8,-9.5,0,0,4,14,2019,22,104,368.9091781,2.333333333,0.149426173,28.16423019
4990,2019/4/14 22:30,0.4,13.7,98,0.2,23.75,-9.4,0,0,4,14,2019,22.5,104,369.0155166,1.966666667,0.029324771,13.17894635
4991,2019/4/14 23:00,0.6,13.6,99,0.2,23.75,-9.3,0,0,4,14,2019,23,104,369.3393169,1.633333333,0.085876356,22.65779483
4992,2019/4/14 23:30,0.5,13.6,98,0.3,23.75,-9.3,0,0,4,14,2019,23.5,104,368.7854305,1.3,0.069848194,16.58007399
4993,2019/4/15 0:00,0.6,13.6,97,0.4,23.7,-9.3,0,0,4,15,2019,0,105,370.1016043,0.866666667,0.189081617,22.95006523
4994,2019/4/15 0:30,0.6,13.5,96,0.5,23.7,-9.2,0,0,4,15,2019,0.5,105,368.0962412,0.966666667,0.066789124,20.59474305
4995,2019/4/15 1:00,0.8,13.4,96,0.6,23.7,-9.2,0,0,4,15,2019,1,105,370.1913481,-8.461746323,0.215482457,22.87970811
4996,2019/4/15 1:30,0.4,13.4,97,0.5,23.65,-9.1,0,0,4,15,2019,1.5,105,368.4767995,0.5,0.072975695,26.7685272
4997,2019/4/15 2:00,0.4,13.3,96,0.5,23.65,-9,0,0,4,15,2019,2,105,367.5874558,0.166666667,0.088698465,21.40868679
4998,2019/4/15 2:30,0.4,13.2,97,0.5,23.65,-8.9,0,0,4,15,2019,2.5,105,369.2370508,-0.133333333,0.15832027,17.82584038
4999,2019/4/15 3:00,0.4,12.9,98,0.3,23.65,-8.8,0,0,4,15,2019,3,105,370.4806864,-0.433333333,0.133600868,7.90175952
5000,2019/4/15 3:30,0.3,12.8,98,0.2,23.65,-8.7,0,0,4,15,2019,3.5,105,370.3523065,-0.566666667,0.108881465,-2.02232134
5001,2019/4/15 4:00,0.3,12.7,99,0.2,23.6,-8.6,0,0,4,15,2019,4,105,368.0524129,-10.00048832,0.084162063,-11.9464022
5002,2019/4/15 4:30,0.4,12.5,98,0.3,23.55,-8.4,0,0,4,15,2019,4.5,105,370.0516166,-1.366666667,0.05944266,-5.109005058
5003,2019/4/15 5:00,0.3,12.4,97,0.4,23.55,-8.3,0,0,4,15,2019,5,105,370.0671423,-1.566666667,0.034723258,1.728392085
5004,2019/4/15 5:30,0.3,12.3,98,0.4,23.55,-8.3,14.7,0,4,15,2019,5.5,105,369.6214269,-2.066666667,0.028457393,6.104765625
5005,2019/4/15 6:00,0.5,12.3,98,0.3,23.55,-8.2,14.7,0,4,15,2019,6,105,372.2140185,-11.21520521,-0.023250448,4.211022821
5006,2019/4/15 6:30,0.5,12.3,98,0.3,23.55,-8.2,15.1,1.3,4,15,2019,6.5,105,373.5748521,-2.433333333,-0.023617916,4.182483007
5007,2019/4/15 7:00,0.4,12.1,100,0,23.55,-3.5,23.6,0.2,4,15,2019,7,105,374.9356857,-2.833333333,-0.031395547,4.567933528
5008,2019/4/15 7:30,0.6,12,100,0,23.55,0.7,31.9,0.1,4,15,2019,7.5,105,376.2965193,-2.766666667,-0.03893337,5.562773631
5009,2019/4/15 8:00,1,11.9,100,0,23.55,4,38.4,0.2,4,15,2019,8,105,353.0231014,-12.33382166,-0.044797701,14.20099898
5010,2019/4/15 8:30,0.6,12,100,0,23.55,4.7,40.5,0.7,4,15,2019,8.5,105,355.686246,-3.2,-0.046685104,15.87471678
5011,2019/4/15 9:00,0.7,12,100,0,23.5,4.2,40.3,0.1,4,15,2019,9,105,358.9717574,-3.266666667,-0.046505503,15.07875916
5012,2019/4/15 9:30,0.7,11.9,100,0,23.5,19.8,70.8,0.6,4,15,2019,9.5,105,362.1015535,-3.033333333,-0.073531494,21.74981513
5013,2019/4/15 10:00,0.6,12.1,100,0,23.5,40.5,108.4,0.1,4,15,2019,10,105,364.3497214,-3.2,-0.105871902,40.15093917
5014,2019/4/15 10:30,0.5,12.4,99,0.2,23.55,57.8,141.4,0.1,4,15,2019,10.5,105,367.6720773,-12.22149521,-0.133405076,35.68311303
5015,2019/4/15 11:00,0.3,12.4,97,0.4,23.55,30.9,95.1,0,4,15,2019,11,105,394.1946202,-2.9,-0.094552717,49.48962082
5016,2019/4/15 11:30,0.6,12.5,98,0.4,23.55,22.8,81.6,0.1,4,15,2019,11.5,105,376.6746851,-2.4,-0.082929198,24.85109796
5017,2019/4/15 12:00,0.5,12.4,98,0.3,23.6,38.2,110.2,0.3,4,15,2019,12,105,396.9163808,-2.633333333,-0.10739387,35.36004461
5018,2019/4/15 12:30,0.5,12.4,98,0.2,23.65,41.3,112.7,0.2,4,15,2019,12.5,105,417.1580764,-2.566666667,-0.109503808,37.61033636
5019,2019/4/15 13:00,0.6,12.4,98,0.2,23.65,50.8,130.6,0.1,4,15,2019,13,105,409.6796425,-11.5199861,-0.124479532,38.91742
5020,2019/4/15 13:30,0.6,12.3,97,0.4,23.7,29,94.9,0.2,4,15,2019,13.5,105,402.2012086,-2.333333333,-0.094381509,29.51279452
5021,2019/4/15 14:00,0.6,12.4,98,0.2,23.7,64.5,159,0.2,4,15,2019,14,105,373.1816412,-2.366666667,-0.147776345,40.82032381
5022,2019/4/15 14:30,0.5,12.5,99,0.2,23.75,36.2,104.2,0.3,4,15,2019,14.5,105,376.4061462,-2.266666667,-0.102311453,32.72506282
5023,2019/4/15 15:00,0.4,12.5,98,0.3,23.75,40.4,113.2,0.3,4,15,2019,15,105,375.7634615,-2.033333333,-0.109925252,39.43257904
5024,2019/4/15 15:30,0.6,12.5,98,0.2,23.75,29.6,93.1,0.2,4,15,2019,15.5,105,379.357345,-1.833333333,-0.092839297,29.00062726
5025,2019/4/15 16:00,0.4,12.3,98,0.3,23.8,41.2,114.5,0.2,4,15,2019,16,105,371.7610068,-1.733333333,-0.111020158,37.61033636
5026,2019/4/15 16:30,0.4,12.1,98,0.3,23.8,22.8,79.4,0.1,4,15,2019,16.5,105,373.1100604,-11.2425021,-0.081022029,25.52653383
5027,2019/4/15 17:00,0.3,12.2,99,0.1,23.85,17.3,67.1,0.2,4,15,2019,17,105,376.6879287,-2.033333333,-0.070291447,23.37852264
5028,2019/4/15 17:30,0.5,12.1,100,0,23.85,3.1,39,0.2,4,15,2019,17.5,105,384.5109232,-2.366666667,-0.045337318,13.26815608
5029,2019/4/15 18:00,0.4,12,100,0,23.9,2.9,38.7,0.2,4,15,2019,18,105,385.121661,-2.6,-0.045067545,12.77874443
5030,2019/4/15 18:30,0.7,12,100,0,23.9,-3,26.1,0.2,4,15,2019,18.5,105,388.2612274,-2.466666667,-0.033671854,4.814666248
5031,2019/4/15 19:00,0.5,12,100,0,23.9,-6.5,18.1,0.2,4,15,2019,19,105,389.9258419,-2.766666667,-0.026369726,4.711231438
5032,2019/4/15 19:30,0.5,11.9,100,0,23.9,-7.9,15,0.1,4,15,2019,19.5,105,392.032668,-2.966666667,-0.023526062,4.548037392
5033,2019/4/15 20:00,0.4,11.8,100,0,23.95,-7.9,14.7,0.1,4,15,2019,20,105,390.5971327,-11.97583543,-0.023250448,4.387641823
5034,2019/4/15 20:30,0.4,11.9,100,0,23.95,-7.9,14.7,0.1,4,15,2019,20.5,105,384.7291487,-3.066666667,-0.023250448,4.363738597
5035,2019/4/15 21:00,0.3,11.8,100,0,23.95,-7.9,14.7,0.1,4,15,2019,21,105,380.0344713,-3.266666667,-0.023250448,4.210639603
5036,2019/4/15 21:30,0.7,11.8,100,0,23.95,-7.9,0,2.7,4,15,2019,21.5,105,382.3842559,-3.233333333,0.142864028,5.927056075
5037,2019/4/15 22:00,1,11.7,100,0,24.7,-7.8,0,2.5,4,15,2019,22,105,375.4491883,-3.533333333,0.141866332,5.877960668
5038,2019/4/15 22:30,0.7,11.7,100,0,25.15,-7.8,0,0.1,4,15,2019,22.5,105,386.7799945,-4.066666667,0.141866332,5.953145175
5039,2019/4/15 23:00,0.8,11.7,100,0,25,-7.8,0,0,4,15,2019,23,105,376.8431265,-13.94187432,0.141866332,5.811014122
5040,2019/4/15 23:30,0.7,11.8,100,0,24.9,-7.8,0,0,4,15,2019,23.5,105,376.9510429,-4.266666667,0.043330566,-9.077600099
5041,2019/4/16 0:00,0.6,11.8,100,0,24.7,-7.9,0,0,4,16,2019,0,106,382.4796246,-3.966666667,0.094006944,-6.654504294
5042,2019/4/16 0:30,0.3,11.8,100,0,24.6,-7.8,0,0,4,16,2019,0.5,106,376.266435,-3.666666667,0.144683322,-4.231408488
5043,2019/4/16 1:00,0.3,11.8,100,0,24.5,-7.8,0,0,4,16,2019,1,106,381.6208741,-3.9,0.1953597,-1.808312683
5044,2019/4/16 1:30,0.3,11.7,100,0,24.5,-7.8,0,0,4,16,2019,1.5,106,378.7426601,-3.6,0.203682045,-3.112013015
5045,2019/4/16 2:00,0.4,11.7,100,0,24.4,-7.8,0,0,4,16,2019,2,106,378.1609801,-12.87973499,0.212004391,-4.415713346
5046,2019/4/16 2:30,0.3,11.7,100,0,24.3,-7.8,0,0,4,16,2019,2.5,106,380.0625499,-3.4,0.220326736,3.459310757
5047,2019/4/16 3:00,0.3,11.7,100,0,24.3,-7.8,0,0,4,16,2019,3,106,377.6595248,-3.466666667,0.204065389,3.586851452
5048,2019/4/16 3:30,0.3,11.7,100,0,24.2,-7.8,0,0,4,16,2019,3.5,106,377.73471,-3.766666667,0.187804042,13.50444093
5049,2019/4/16 4:00,0.3,11.7,100,0,24.2,-7.8,0,0,4,16,2019,4,106,379.5847141,-3.5,0.359051271,16.40843229
5050,2019/4/16 4:30,0.3,11.7,100,0,24.15,-7.8,0,0,4,16,2019,4.5,106,382.8767776,-3.4,0.260197384,13.2840851
5051,2019/4/16 5:00,0.3,11.7,100,0,24.1,-7.8,0,0,4,16,2019,5,106,383.3638271,-3.466666667,0.161343497,10.15973792
5052,2019/4/16 5:30,0.3,11.7,100,0,24.1,-7.8,14.7,0,4,16,2019,5.5,106,380.0405594,-12.45331943,0.06248961,7.035390733
